%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101078.335,302.107,1.166,0.534,0.166,-0.272,-1.513,-1.337,1.606,2.196,0.973,-0.415,-0.854,-1.498,0.224,0.522,2.958,-1.912,3.455,1.570,1.350,0.338,-3.989,0.151,-0.251,0.001,535.448,336.520
101086.398,302.105,1.166,0.000,-0.071,0.048,-1.513,-0.334,0.642,2.509,1.298,-1.453,-0.107,-1.177,0.336,0.418,2.536,-1.274,2.199,1.465,1.246,0.338,-4.010,0.132,-0.251,0.002,535.448,336.520
101074.304,302.105,1.166,0.116,0.008,-0.432,-1.729,-0.557,1.392,1.987,0.973,-0.830,-0.961,-0.856,0.895,1.044,2.324,-1.381,3.246,0.837,1.350,0.226,-4.020,0.132,-0.251,0.002,535.448,336.520
101086.398,302.107,1.166,0.116,0.008,-0.272,-1.513,-0.557,1.820,2.823,0.757,-0.623,-0.427,-1.712,1.118,0.418,2.958,-1.487,2.722,1.884,0.519,0.451,-4.010,0.112,-0.251,0.002,535.448,336.520
101078.335,302.109,1.166,0.116,0.008,-0.272,-1.621,-0.669,2.355,1.673,0.757,-0.934,-0.854,-0.642,0.224,0.939,2.430,-1.487,3.141,0.733,0.831,0.451,-2.031,0.151,-0.109,0.001,535.448,336.520
101086.398,302.112,1.166,0.534,0.166,0.048,-2.270,-1.003,1.606,2.614,0.324,-1.142,-0.427,-1.605,-0.000,0.835,2.852,-1.593,2.827,1.360,0.312,0.226,-2.031,0.132,-0.129,0.001,535.448,336.520
101090.429,302.110,1.166,0.116,0.008,0.048,-1.945,-1.226,1.820,2.509,1.298,-1.142,-0.747,-1.498,-0.000,0.313,2.536,-1.062,2.827,1.360,0.935,-0.113,-2.052,0.132,-0.139,0.002,535.448,336.520
101082.366,302.113,1.166,0.534,0.166,-0.112,-1.945,-0.780,1.392,2.509,0.973,-0.830,-0.747,-1.284,0.112,0.000,3.064,-1.487,2.722,1.047,0.727,0.677,-2.042,0.151,-0.119,0.001,535.448,336.520
101082.366,302.112,1.166,0.116,0.008,-0.112,-2.162,-0.780,1.713,1.255,0.649,-0.830,-0.641,-1.284,0.336,0.731,2.007,-0.956,2.932,1.151,1.142,0.226,-2.042,0.151,-0.129,0.001,535.448,336.520
101082.366,302.110,1.166,0.832,0.403,-0.432,-0.973,-1.560,1.284,2.196,0.216,-0.727,-0.534,-1.177,0.559,0.626,2.747,-2.124,3.036,1.674,1.038,0.677,-2.031,0.151,-0.129,0.002,535.448,336.520
