%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101747.557,302.189,1.173,0.232,0.032,-0.200,-2.054,-0.780,1.284,1.882,0.541,-0.934,-2.029,-1.284,0.336,-0.729,1.902,-2.443,2.513,0.209,0.311,-0.450,-6.055,0.118,-0.438,0.002,535.448,336.520
101743.525,302.192,1.173,0.000,-0.126,-0.360,-2.702,-1.560,0.856,1.777,0.433,-1.349,-0.641,-2.461,0.112,0.104,1.373,-2.443,2.617,0.523,0.104,-0.675,-6.065,0.118,-0.438,0.001,535.448,336.520
101743.525,302.196,1.173,0.232,0.032,-0.040,-1.945,-2.118,0.642,1.568,0.000,-1.245,-0.961,-0.963,-1.116,0.209,1.690,-2.336,2.408,1.360,0.519,-0.563,-6.096,0.099,-0.438,0.000,535.448,336.520
101739.494,302.194,1.173,0.000,-0.047,-0.200,-2.594,-0.780,0.107,1.046,0.216,-2.076,-1.175,-1.605,0.336,-0.834,1.796,-2.018,2.408,0.942,0.208,-0.225,-6.107,0.118,-0.438,0.001,535.448,336.520
101739.494,302.196,1.173,0.000,-0.047,-0.200,-2.054,-1.337,0.856,0.627,0.000,-1.245,-1.175,-1.605,-0.447,0.209,1.479,-2.336,2.408,-0.209,0.415,-0.225,-6.065,0.137,-0.418,0.001,535.448,336.520
101747.557,302.196,1.173,0.232,0.032,0.120,-2.270,-1.672,0.642,1.987,0.000,-1.142,-1.281,-1.605,0.000,-0.104,2.324,-2.443,2.303,0.837,-0.311,-0.338,-6.055,0.137,-0.438,0.001,535.448,336.520
101751.588,302.197,1.173,0.232,0.032,0.280,-2.486,-1.449,0.749,1.464,0.757,-2.180,-1.602,-1.605,-0.335,-0.417,1.585,-2.336,2.199,0.942,0.519,-1.013,-6.034,0.099,-0.418,0.002,535.448,336.520
101747.557,302.196,1.173,0.000,-0.047,-0.200,-2.162,-1.115,1.284,1.568,0.649,-1.557,-2.136,-2.247,0.000,-0.417,2.113,-2.230,2.722,0.419,0.104,0.113,-6.034,0.118,-0.449,0.001,535.448,336.520
101739.494,302.200,1.173,0.000,-0.047,0.280,-2.378,-0.892,1.499,1.359,0.216,-2.076,-1.495,-2.247,-0.223,0.209,1.690,-2.336,2.513,0.628,0.104,-0.225,-3.983,0.157,-0.296,0.001,535.448,336.520
101743.525,302.205,1.173,0.000,-0.126,0.280,-1.513,-1.783,1.499,1.673,0.108,-1.764,-1.281,-1.284,-0.335,-0.104,2.218,-2.761,2.199,0.733,-0.000,-0.338,-3.951,0.118,-0.266,0.001,535.448,336.520
