%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100384.925,303.71,1.151,0.287,0.047,-0.376,-2.918,-1.449,0.107,1.882,0.541,-2.075,-1.175,-1.391,0.447,-0.729,1.584,-2.018,1.675,0.733,0.415,-0.338,-3.99,-0.019,-0.231,0.001,535.448,336.52
100384.925,303.707,1.151,0,-0.269,-0.376,-2.486,-1.115,0.749,0.941,0.108,-1.972,-1.495,-1.819,-0.335,0.209,1.901,-2.23,2.094,0,0.311,-0.563,-4,0.019,-0.262,0.002,535.448,336.52
100380.894,303.705,1.151,0,-0.19,-0.696,-2.27,-2.006,0.749,1.882,-0.432,-2.179,-2.136,-1.819,-0.781,-0.313,2.43,-2.973,1.989,0.628,0.104,-0.45,-4,0,-0.241,0.001,535.448,336.52
100372.831,303.703,1.151,0,-0.111,-0.376,-1.946,-1.003,0.856,1.359,0.973,-2.387,-1.602,-1.284,-0.781,0.104,1.901,-1.911,1.675,0.314,0.831,-0.901,-4,0.019,-0.251,0.002,535.448,336.52
100384.925,303.7,1.152,0,-0.111,-0.696,-2.486,-1.337,0.428,1.568,0.108,-1.453,-2.136,-1.498,-0.558,-0.938,1.796,-2.336,2.408,0.314,0.311,-0.675,-4.021,-0.019,-0.251,0.002,535.448,336.52
100372.831,303.705,1.151,0,-0.19,-0.056,-3.351,-1.449,1.177,1.359,0.216,-1.764,-1.175,-1.926,-0.335,0.209,1.796,-1.593,2.408,0.733,0.415,-0.675,-4.011,0,-0.241,0.002,535.448,336.52
100372.831,303.702,1.151,0,-0.19,-0.536,-1.837,-1.895,0.642,1.673,0.757,-1.038,-0.854,-1.498,-1.228,-0.313,2.218,-2.442,2.303,0.942,0.415,-0.45,-4,0,-0.251,0.002,535.448,336.52
100372.831,303.711,1.151,0,-0.032,-0.376,-2.162,-1.003,0.214,1.882,0.757,-2.179,-1.388,-1.605,0.224,-0.417,1.901,-1.911,1.466,0.628,0.934,0.113,-4.011,0.019,-0.241,0.002,535.448,336.52
100376.862,303.705,1.151,0,-0.427,-0.216,-2.486,-1.783,0.856,1.255,0.757,-1.141,-2.029,-1.391,0,0.209,1.69,-1.805,2.618,0.209,0.623,-0.338,-4.021,0.019,-0.231,0.002,535.448,336.52
100384.925,303.705,1.151,0,-0.032,-0.536,-2.594,-1.672,1.07,1.986,0.216,-2.179,-1.281,-1.605,-0.112,0.209,2.43,-2.124,2.303,0.942,0,-0.338,-4.011,0,-0.231,0.002,535.448,336.52
100388.956,303.716,1.151,0,-0.111,-0.216,-2.378,-1.337,0.963,1.568,0.865,-2.387,-1.388,-1.605,-0.223,0,2.218,-2.018,2.303,0.837,0.623,-0.901,-4,-0.019,-0.231,0.001,535.448,336.52
100384.925,303.711,1.151,0,-0.111,-0.376,-2.378,-0.78,0.321,1.673,0.324,-1.972,-1.602,-1.712,0.112,-0.834,1.796,-2.018,2.303,0.628,-0.104,-0.338,-4,-0.038,-0.241,0.001,535.448,336.52
100384.925,303.708,1.151,0,-0.032,-0.536,-2.918,-1.783,0.642,1.045,0.433,-2.283,-0.961,-2.461,-0.223,0.104,0.951,-2.23,1.78,0.314,0.104,-0.225,-3.99,0.019,-0.251,0.002,535.448,336.52
100380.894,303.708,1.151,0,-0.111,-0.216,-2.162,-2.341,0.107,1.255,-0.216,-1.972,-0.961,-1.605,-0.112,-0.729,1.796,-2.655,1.675,0.837,0.519,-0.563,-4.011,0.019,-0.272,0.002,535.448,336.52
100388.956,303.707,1.152,0,-0.19,-0.376,-2.81,-1.337,0.428,1.15,0,-2.491,-2.029,-1.712,-0.446,-0.104,1.479,-2.442,1.256,0.628,0.104,-0.45,-4.031,-0.019,-0.231,0,535.448,336.52
100376.862,303.705,1.151,0,-0.506,-0.536,-2.702,-1.115,0.535,1.045,0.108,-1.66,-2.349,-2.14,-0.446,-0.625,1.584,-2.442,2.618,0.209,0.415,-1.013,-4.042,0,-0.251,0.002,535.448,336.52
100384.925,303.703,1.151,0,-0.269,-0.216,-3.134,-1.672,0.535,1.045,0.108,-1.764,-1.388,-2.782,-0.446,-0.313,1.69,-2.655,2.199,0.733,-0.518,-0.45,-4.052,0.019,-0.241,0.001,535.448,336.52
100376.862,303.724,1.151,0,-0.19,-0.376,-2.594,-1.226,0.214,1.568,0.324,-1.349,-1.175,-2.033,0.112,-1.459,2.218,-2.124,2.303,0.733,0.519,-0.225,-1.991,0.019,-0.119,0.001,535.448,336.52
100360.736,303.728,1.151,0,-0.269,-0.536,-2.594,-1.003,1.178,1.255,0.973,-1.764,-1.281,-1.391,-0.558,0.417,1.69,-1.911,2.199,0.419,0.519,0.338,-1.98,0.019,-0.109,0.001,535.448,336.52
100376.862,303.726,1.151,0,-0.19,-0.376,-2.162,-1.672,1.07,1.777,0.216,-0.934,-1.388,-0.963,-0.446,0,2.641,-2.442,1.78,0.942,0.208,-0.225,-1.98,-0.019,-0.109,0.001,535.448,336.52
100376.862,303.724,1.151,0,-0.269,-0.216,-2.162,-1.115,0.963,2.091,0.324,-2.075,-1.495,-1.605,0.224,-0.104,2.007,-1.911,1.78,0.733,0.623,-0.338,-1.97,0.019,-0.119,0.002,535.448,336.52
100384.925,303.726,1.151,0,-0.19,-0.216,-2.162,-1.003,1.177,1.777,0.541,-1.038,-1.602,-1.177,0.112,-0.104,2.218,-2.018,2.408,0.314,0.831,0.113,-1.97,0.039,-0.109,0.001,535.448,336.52
100380.894,303.728,1.151,0,-0.032,-0.376,-2.594,-0.669,0.963,2.3,0.433,-1.764,-1.388,-2.461,0,-0.104,1.479,-2.867,2.722,1.047,0.104,-0.225,-1.98,0.019,-0.119,0.002,535.448,336.52
100384.925,303.728,1.151,0.469,0.126,-0.216,-1.946,-1.895,1.07,1.777,0.541,-1.557,-1.815,-1.712,-0.781,-0.104,1.373,-2.442,1.675,1.047,0.519,-0.788,-1.98,0.019,-0.119,0.001,535.448,336.52
100388.956,303.726,1.151,0.287,0.047,0.104,-3.026,-1.337,0.535,2.091,0.649,-2.075,-1.281,-1.605,0.112,-0.521,1.796,-1.487,1.675,0.733,0.104,-0.338,-1.96,0.039,-0.099,0.001,535.448,336.52
100384.925,303.723,1.151,0.469,0.126,-0.056,-2.81,-1.672,1.07,1.15,0.216,-1.868,-1.815,-2.14,-0.335,0.313,1.373,-2.442,2.094,-0.209,0,-0.675,-1.97,0.019,-0.119,0.002,535.448,336.52
100384.925,303.724,1.151,0.287,0.047,-0.216,-2.054,-1.895,0.856,1.359,-0.324,-2.075,-1.815,-2.14,-0.335,-0.104,2.324,-2.548,1.885,1.361,-0.104,-0.675,-1.98,0.019,-0.099,0.001,535.448,336.52
100376.862,303.724,1.151,0.287,0.047,-0.216,-2.054,-1.115,0.535,1.882,0.433,-2.387,-1.815,-1.712,-0.223,-0.938,2.324,-2.124,2.513,0,0.415,-0.675,-1.991,-0.019,-0.119,0.001,535.448,336.52
100384.925,303.726,1.151,0,-0.032,-0.056,-2.594,-1.226,1.392,1.777,0.433,-1.66,-2.029,-1.819,-0.446,-0.417,1.901,-2.018,2.618,0.209,0.415,0,-1.98,0,-0.109,0.001,535.448,336.52
100380.894,303.721,1.151,0,-0.032,-0.216,-3.243,-1.783,0.749,1.777,-0.108,-1.764,-1.388,-2.14,0,-0.521,1.584,-2.867,2.408,0.733,-0.104,-0.675,-1.991,0,-0.119,0.001,535.448,336.52
100384.925,303.72,1.151,0.597,0.205,-0.216,-2.162,-2.341,0.428,1.777,0.216,-2.179,-0.961,-1.391,-1.228,-0.521,1.69,-2.442,1.989,1.047,0.311,-0.675,-2.001,0,-0.119,0.001,535.448,336.52
100376.862,303.723,1.151,0,-0.032,-0.056,-2.594,-1.337,-0.428,1.255,0.433,-1.972,-1.708,-1.712,0.336,-0.833,1.373,-2.655,1.466,0.419,0.311,0,-2.001,0,-0.119,0.001,535.448,336.52
100392.988,303.729,1.151,0,-0.032,-0.216,-2.702,-1.672,0.963,1.255,0.541,-1.764,-1.388,-1.605,0,0,1.479,-2.23,2.094,0,0.104,-0.563,-1.97,0.019,-0.119,0.001,535.448,336.52
100384.925,303.721,1.151,0.287,0.047,0.104,-2.378,-1.783,0.856,1.359,-0.216,-2.283,-1.175,-1.926,-0.558,-0.313,2.113,-2.548,1.989,0.942,-0.518,-0.563,-1.928,0,-0.109,0.001,535.448,336.52
100380.894,303.726,1.151,0.795,0.364,0.104,-2.27,-1.449,0.214,1.464,0.541,-2.387,-2.669,-1.391,-0.558,-0.104,2.113,-1.699,2.199,0.628,0.519,-1.126,-1.97,0.019,-0.109,0.002,535.448,336.52
100384.925,303.724,1.151,0.287,0.047,0.264,-2.486,-1.226,0.856,1.464,0.757,-1.453,-1.708,-2.033,-0.558,-1.146,2.007,-1.805,2.513,0.209,0.104,-0.338,-1.97,0,-0.109,0.002,535.448,336.52
100392.988,303.726,1.151,0.597,0.205,-0.056,-2.918,-1.449,0.856,1.359,0.433,-1.557,-1.388,-2.14,-0.558,0.104,1.796,-2.23,2.618,0.942,0.311,0,-1.96,0.019,-0.119,0.001,535.448,336.52
100380.894,303.739,1.151,0,-0.269,-0.216,-3.242,-0.669,1.285,1.568,0.649,-1.66,-0.961,-1.926,-0.112,-0.313,1.796,-2.336,2.408,0.523,0.415,-0.563,-0.002,0.019,-0.008,0.002,535.448,336.52
100384.925,303.737,1.151,0,-0.19,-0.216,-2.27,-2.341,0.428,1.986,0.649,-1.453,-1.388,-1.391,-0.893,-0.313,2.113,-2.23,2.303,0.523,0.415,0,0.019,0.039,-0.008,0.001,535.448,336.52
