%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
99780.207,303.542,1.145,0.784,0.352,0.288,-3.999,-2.563,-0.214,0.732,-0.432,-3.217,-2.990,-3.639,-1.228,-1.355,0.317,-3.292,0.524,0.314,-1.036,-1.351,-1.947,0.017,-0.185,0.002,535.448,336.520
99780.207,303.539,1.145,0.447,0.115,0.288,-3.026,-3.344,-0.107,0.732,-0.108,-3.009,-2.776,-2.355,-1.898,-1.355,0.739,-3.292,1.257,-0.836,-0.622,-2.252,-1.957,0.075,-0.175,0.003,535.448,336.520
99780.207,303.537,1.145,0.249,0.036,0.288,-3.459,-2.786,-1.069,1.255,-1.079,-3.009,-2.669,-2.140,-1.116,-1.563,0.739,-3.505,1.780,-0.522,-0.622,-0.901,-1.989,0.036,-0.185,0.001,535.448,336.520
99776.176,303.537,1.145,0.249,0.036,0.128,-3.459,-2.563,-0.107,-0.209,-0.432,-2.594,-2.669,-2.783,-1.451,-1.355,-0.211,-3.398,1.047,-1.358,-0.518,-1.464,-2.009,0.075,-0.175,0.002,535.448,336.520
99772.144,303.536,1.145,0.000,-0.122,0.128,-2.918,-2.786,-0.214,0.836,-1.079,-3.009,-2.349,-2.569,-1.339,-1.042,0.951,-3.929,1.466,-0.418,-1.347,-1.801,-1.978,0.036,-0.165,0.002,535.448,336.520
99768.113,303.541,1.145,0.000,-0.281,-0.032,-3.891,-2.341,-0.641,0.523,-0.864,-3.321,-2.776,-2.783,-1.786,-1.980,0.634,-3.505,0.942,-0.731,-0.726,-1.914,-1.978,0.055,-0.185,0.003,535.448,336.520
99776.176,303.544,1.145,0.000,-0.122,0.128,-3.459,-2.563,-0.321,0.418,-0.756,-2.802,-3.417,-2.355,-1.897,-1.563,0.211,-3.611,1.152,-1.045,-0.933,-1.464,-1.989,0.055,-0.195,0.002,535.448,336.520
99772.144,303.537,1.145,0.000,-0.043,0.128,-4.539,-2.898,-0.321,0.627,-0.864,-3.009,-2.242,-2.890,-1.897,-1.146,-0.105,-3.717,1.571,-0.836,-1.036,-2.139,-1.978,0.055,-0.185,0.001,535.448,336.520
99780.207,303.537,1.145,0.000,-0.202,0.128,-3.242,-3.567,-0.214,0.418,-0.432,-2.490,-2.883,-2.355,-2.121,-1.146,0.845,-3.929,1.466,-0.731,-0.726,-1.801,-1.978,0.075,-0.175,0.001,535.448,336.520
99768.113,303.542,1.145,0.249,0.036,0.288,-3.675,-2.452,-1.176,0.209,-0.216,-2.802,-3.097,-2.783,-0.670,-1.980,0.528,-3.717,0.838,-1.358,-0.726,-1.801,-1.947,0.055,-0.185,0.002,535.448,336.520
99780.207,303.541,1.145,0.000,-0.043,0.288,-3.675,-2.341,-0.000,-0.313,-0.324,-3.217,-2.883,-2.783,-1.228,-0.834,0.422,-3.929,1.047,-0.940,-0.726,-1.689,-1.968,0.055,-0.195,0.001,535.448,336.520
99784.239,303.544,1.145,0.000,-0.043,-0.192,-3.242,-2.898,-0.428,0.941,-0.648,-3.217,-3.097,-2.569,-1.005,-1.355,0.951,-4.248,0.838,-0.313,-1.555,-1.576,-1.937,0.055,-0.185,0.002,535.448,336.520
